,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region
55930,keznitdeuS,1,0,Raze,23,16,6,7,2,0,336.4,vct-international,LATAM
55940,MaKo,1,0,Omen,20,11,9,5,1,0,246.85,vct-international,KR
55941,Foxy9,1,0,KAY/O,12,12,14,1,2,0,191.4,vct-international,KR
55942,Flashback,1,0,Killjoy,7,15,7,2,1,0,122.2,vct-international,KR
55944,BuZz,1,0,Jett,24,12,2,2,1,1,319.25,vct-international,KR
55945,mindfreak,0,1,Omen,14,12,6,0,1,0,148.35,vct-international,SEA
55946,something,0,1,Reyna,13,15,4,3,3,0,177.6,vct-international,SEA
55947,d4v41,0,1,Skye,14,15,14,0,1,0,225.05,vct-international,SEA
55948,f0rsakeN,0,1,Harbor,15,16,9,2,3,0,215.1,vct-international,SEA
55949,Jinggg,0,1,Raze,7,18,9,2,5,0,172.2,vct-international,SEA
55950,mindfreak,1,0,Viper,14,12,6,0,0,0,228.625,vct-international,SEA
55951,something,1,0,Jett,18,12,3,5,2,0,334.375,vct-international,SEA
55952,d4v41,1,0,Killjoy,8,8,7,0,2,1,150.5,vct-international,SEA
55953,f0rsakeN,1,0,Sova,21,9,3,2,1,1,308.0625,vct-international,SEA
55954,Jinggg,1,0,Sage,7,11,10,1,3,0,131.0625,vct-international,SEA
55955,CHICHOO,0,1,Killjoy,14,14,2,2,1,0,253.5,vct-international,CN
55956,ZmjjKK,0,1,Jett,9,13,2,2,2,0,154.25,vct-international,CN
55957,S1Mon,0,1,KAY/O,9,13,7,1,0,0,178.5,vct-international,CN
55958,nobody ,0,1,Sova,6,14,4,2,2,0,134.0,vct-international,CN
55959,Smoggy,0,1,Viper,14,14,3,1,3,0,253.5625,vct-international,CN
55961,runneR,0,1,Jett,11,17,4,2,3,0,205.33333333333334,vct-international,INTL
55962,ceNder,0,1,Cypher,6,18,3,1,1,0,106.61111111111111,vct-international,INTL
55963,Kicks,0,1,Sova,12,15,5,1,4,0,209.05555555555554,vct-international,INTL
55964,Destrian,0,1,Omen,5,16,10,0,3,0,90.27777777777777,vct-international,INTL
55965,Chronicle,1,0,KAY/O,15,8,14,2,0,2,219.16666666666666,vct-international,INTL
55966,Derke,1,0,Jett,17,13,2,5,4,0,255.11111111111111,vct-international,INTL
55967,Boaster,1,0,Omen,14,9,11,1,2,0,211.72222222222223,vct-international,INTL
55968,Alfajer,1,0,Killjoy,24,8,1,3,0,0,313.1666666666667,vct-international,INTL
55969,Leo ,1,0,Sova,10,8,9,1,0,0,178.77777777777777,vct-international,INTL
55976,Marved,1,0,Viper,11,12,9,0,2,2,161.38095238095238,vct-international,NA
55980,mindfreak,0,1,Omen,13,15,2,0,2,0,150.1304347826087,vct-international,SEA
55981,something,0,1,Gekko,16,16,5,4,1,0,212.1304347826087,vct-international,SEA
55982,d4v41,0,1,Viper,12,14,8,2,5,0,168.7826086956522,vct-international,SEA
55983,f0rsakeN,0,1,Yoru,22,16,0,3,2,0,261.0869565217391,vct-international,SEA
55984,Jinggg,0,1,Raze,7,18,3,2,2,0,98.78260869565217,vct-international,SEA
55985,MaKo,1,0,Brimstone,21,15,11,3,1,1,277.9130434782609,vct-international,KR
55986,Foxy9,1,0,Gekko,14,14,7,2,3,0,178.6086956521739,vct-international,KR
55987,Flashback,1,0,Viper,17,15,4,2,1,0,216.43478260869566,vct-international,KR
55989,BuZz,1,0,Raze,20,13,2,4,3,0,237.69565217391303,vct-international,KR
55992,Munchkin,0,1,Viper,6,18,2,0,5,0,97.15,vct-international,NA
55995,f0rsakeN,1,0,KAY/O,21,14,8,6,1,0,309.85,vct-international,SEA
55996,mindfreak,1,0,Viper,12,13,2,1,1,0,158.55,vct-international,SEA
55997,d4v41,1,0,Sage,19,11,4,1,0,0,246.9,vct-international,SEA
55998,something,1,0,Gekko,19,9,9,5,0,0,284.7,vct-international,SEA
56003,whzy,0,1,Raze,23,16,1,4,2,0,305.27272727272725,vct-international,CN
56005,Chronicle,1,0,Viper,19,14,8,4,2,0,251.72727272727272,vct-international,INTL
56006,Derke,1,0,Raze,19,14,4,1,2,0,232.77272727272728,vct-international,INTL
56007,Boaster,1,0,Astra,10,13,10,2,1,0,151.63636363636363,vct-international,INTL
56008,Alfajer,1,0,Gekko,15,16,4,1,4,0,196.77272727272728,vct-international,INTL
56009,hiro ,1,0,Fade,10,13,5,1,4,1,133.86363636363637,vct-international,INTL
56010,Kicks,1,0,Sova,10,13,7,0,0,0,125.5,vct-international,INTL
56011,runneR,1,0,Yoru,11,16,3,7,4,0,151.95,vct-international,INTL
56012,ceNder,1,0,Viper,10,13,9,0,0,0,146.95,vct-international,INTL
56022,Munchkin,0,1,KAY/O,9,17,16,2,3,0,140.2608695652174,vct-international,NA
56030,f0rsakeN,1,0,Breach,9,7,8,3,0,0,198.35714285714286,vct-international,SEA
56031,mindfreak,1,0,Omen,7,5,7,0,0,0,142.78571428571428,vct-international,SEA
56032,d4v41,1,0,Skye,12,2,13,0,0,0,183.42857142857142,vct-international,SEA
56033,something,1,0,Jett,19,5,3,7,1,0,355.7857142857143,vct-international,SEA
56034,Jinggg,1,0,Raze,17,3,3,2,0,0,304.35714285714283,vct-international,SEA
56040,MiniBoo,0,1,Raze,10,18,3,3,4,0,127.45454545454545,vct-international,INTL
56041,RieNs,0,1,Gekko,19,15,3,3,2,0,232.5,vct-international,INTL
56042,Boo,0,1,Brimstone,10,14,11,1,3,0,136.95454545454547,vct-international,INTL
56043,benjyfishy,0,1,Viper,23,16,11,1,2,0,287.1363636363636,vct-international,INTL
56044,Wo0t,0,1,Fade,10,15,10,1,2,0,148.04545454545453,vct-international,INTL
56055,Kicks,1,0,KAY/O,8,11,19,2,2,0,160.0,vct-international,INTL
56056,runneR,1,0,Cypher,15,13,5,5,2,0,211.7,vct-international,INTL
56057,ceNder,1,0,Omen,14,12,6,3,1,0,165.25,vct-international,INTL
56060,keznitdeuS,0,1,Chamber,22,15,2,5,2,0,288.4761904761905,vct-international,LATAM
56061,mta,0,1,KAY/O,12,15,8,2,4,0,174.76190476190476,vct-international,LATAM
56066,leaf,1,0,Raze,16,12,7,5,5,0,232.61904761904762,vct-international,NA
56070,Chronicle,0,1,Skye,6,12,5,1,0,0,123.875,vct-international,INTL
56071,Derke,0,1,Raze,7,14,4,2,5,0,151.875,vct-international,INTL
56072,Boaster,0,1,Brimstone,7,14,8,3,1,0,145.0,vct-international,INTL
56073,Leo ,0,1,Gekko,7,14,5,0,1,0,143.875,vct-international,INTL
56074,Alfajer,0,1,Viper,12,12,3,1,2,0,195.625,vct-international,INTL
56090,eeiu,0,1,Sova,13,13,4,1,1,0,214.1764705882353,vct-international,NA
56091,bang,0,1,Omen,11,15,10,0,3,0,190.94117647058823,vct-international,NA
56093,Cryo,0,1,Jett,7,14,2,1,4,0,128.8235294117647,vct-international,NA
56094,Asuna,0,1,KAY/O,10,13,10,1,1,0,198.52941176470588,vct-international,NA
56095,aspas,1,0,Neon,19,10,3,6,2,0,316.94117647058823,vct-international,LAS
56105,BORKUM,0,1,Viper,14,16,9,1,1,1,192.3181818181818,vct-international,SEA
56106,Jremy,0,1,Jett,16,17,2,5,6,1,205.8181818181818,vct-international,SEA
56107,JessieVash,0,1,Sova,22,14,4,2,2,0,264.95454545454544,vct-international,SEA
56108,Invy,0,1,KAY/O,14,19,14,1,2,0,181.72727272727272,vct-international,SEA
56110,mindfreak,1,0,Viper,16,4,3,1,1,2,204.88888888888889,vct-international,SEA
56111,something,1,0,Jett,11,11,2,5,4,0,163.94444444444446,vct-international,SEA
56112,d4v41,1,0,Killjoy,16,11,6,3,0,2,262.22222222222223,vct-international,SEA
56113,f0rsakeN,1,0,KAY/O,17,10,7,1,0,0,263.94444444444446,vct-international,SEA
56114,Jinggg,1,0,Sage,12,9,3,2,0,0,172.61111111111111,vct-international,SEA
56126,Jremy,1,0,Raze,15,12,6,4,2,0,234.57142857142858,vct-international,SEA
56128,Invy,1,0,Breach,19,12,8,3,0,2,232.9047619047619,vct-international,SEA
56129,Wild0reoo,1,0,Cypher,12,13,3,1,1,0,146.0952380952381,vct-international,SEA
56132,NaturE,1,0,Breach,13,15,15,2,0,0,176.91666666666666,vct-international,NA
56136,Marved,0,1,Omen,21,18,5,3,2,0,244.0,vct-international,NA
56140,MiniBoo,0,1,Neon,25,18,7,4,2,0,319.6363636363636,vct-international,INTL
56141,RieNs,0,1,Gekko,11,17,5,3,1,0,150.13636363636363,vct-international,INTL
56142,Boo,0,1,Omen,15,18,8,1,2,0,188.13636363636363,vct-international,INTL
56143,benjyfishy,0,1,Killjoy,12,16,5,1,4,0,150.9090909090909,vct-international,INTL
56144,paTiTek,0,1,Viper,13,17,6,1,3,0,168.95454545454547,vct-international,INTL
56146,Zellsis,1,0,Killjoy,17,12,4,2,2,1,211.1818181818182,vct-international,NA
56147,johnqt,1,0,Viper,12,13,11,1,1,2,203.0,vct-international,NA
56148,zekken,1,0,Raze,20,18,6,7,4,0,264.3181818181818,vct-international,NA
56149,Sacy,1,0,Fade,17,16,10,0,2,1,211.36363636363637,vct-international,NA
56150,eeiu,0,1,Sova,12,15,6,1,3,0,155.0,vct-international,NA
56151,bang,0,1,Viper,10,20,3,1,1,0,137.04347826086956,vct-international,NA
56153,Cryo,0,1,Jett,17,17,4,4,6,0,214.47826086956522,vct-international,NA
56154,Asuna,0,1,Gekko,20,16,7,1,2,0,231.7391304347826,vct-international,NA
56157,Munchkin,1,0,KAY/O,15,15,11,2,0,0,176.47826086956522,vct-international,NA
56160,f0rsakeN,1,0,Breach,13,11,4,1,2,2,207.47058823529412,vct-international,SEA
56161,mindfreak,1,0,Omen,15,6,4,1,1,1,217.23529411764707,vct-international,SEA
56162,d4v41,1,0,Skye,10,8,13,0,1,0,182.8235294117647,vct-international,SEA
56163,something,1,0,Jett,12,12,2,3,5,0,195.52941176470588,vct-international,SEA
56164,Jinggg,1,0,Raze,20,9,2,1,1,0,313.94117647058823,vct-international,SEA
56165,xccurate,0,1,Chamber,9,14,1,4,5,0,166.76470588235293,vct-international,NA
56167,carpe,0,1,Fade,10,13,2,1,0,0,167.64705882352942,vct-international,NA
56169,Sayaplayer,0,1,Raze,9,13,3,3,0,0,152.0,vct-international,NA
56170,Kicks,1,0,Gekko,13,15,7,0,2,1,141.36363636363637,vct-international,INTL
56171,runneR,1,0,Raze,14,13,6,1,4,0,185.5,vct-international,INTL
56172,ceNder,1,0,Omen,15,15,7,5,0,0,188.36363636363637,vct-international,INTL
56175,qRaxs,0,1,Gekko,10,16,3,2,2,0,127.27272727272727,vct-international,INTL
56176,yetujey,0,1,Cypher,15,16,3,1,3,1,192.27272727272728,vct-international,INTL
56177,MrFaliN,0,1,Deadlock,17,19,3,4,1,0,217.95454545454547,vct-international,INTL
56179,ATA KAPTAN,0,1,Omen,6,17,6,0,4,0,93.81818181818181,vct-international,INTL
56180,xccurate,0,1,Harbor,13,14,1,2,0,0,187.89473684210526,vct-international,NA
56182,carpe,0,1,Gekko,6,18,10,1,4,0,109.15789473684211,vct-international,NA
56184,Sayaplayer,0,1,Raze,11,15,2,1,5,1,164.57894736842104,vct-international,NA
56185,MaKo,1,0,Viper,18,11,7,4,0,0,276.2105263157895,vct-international,KR
56186,Foxy9,1,0,Cypher,6,10,8,2,1,0,86.10526315789474,vct-international,KR
56187,stax,1,0,KAY/O,17,9,9,0,2,0,253.78947368421052,vct-international,KR
56189,BuZz,1,0,Raze,25,9,5,5,3,0,349.8421052631579,vct-international,KR
56196,runneR,0,1,Raze,19,15,4,4,5,0,273.40909090909093,vct-international,INTL
56197,ceNder,0,1,Brimstone,14,14,7,2,1,0,169.72727272727272,vct-international,INTL
56198,Kicks,0,1,Deadlock,12,16,7,1,3,1,132.0,vct-international,INTL
56205,qRaxs,1,0,KAY/O,23,12,12,4,1,0,299.1363636363636,vct-international,INTL
56206,yetujey,1,0,Viper,17,11,7,1,2,0,205.86363636363637,vct-international,INTL
56207,MrFaliN,1,0,Gekko,8,15,6,0,3,0,112.81818181818181,vct-international,INTL
56209,ATA KAPTAN,1,0,Omen,12,15,9,3,4,0,161.36363636363637,vct-international,INTL
56210,qRaxs,1,0,Gekko,10,11,6,0,4,0,127.66666666666667,vct-international,INTL
56211,yetujey,1,0,Cypher,19,10,0,2,0,1,224.8095238095238,vct-international,INTL
56212,MrFaliN,1,0,Breach,9,14,13,1,2,1,168.23809523809524,vct-international,INTL
56214,ATA KAPTAN,1,0,Omen,19,14,10,1,1,0,237.76190476190476,vct-international,INTL
56220,Palla,1,0,Raze,18,10,3,5,2,1,322.26666666666665,vct-international,BR
56227,NaturE,0,1,Breach,8,13,3,0,0,1,168.33333333333334,vct-international,NA
56233,hiroronn,0,1,Fade,15,14,6,3,3,1,220.0,vct-international,JP
56235,xccurate,1,0,Cypher,17,12,5,1,1,0,224.5,vct-international,NA
56237,carpe,1,0,Sova,17,13,4,3,1,1,238.45,vct-international,NA
56239,Sayaplayer,1,0,Raze,18,10,1,4,3,1,238.9,vct-international,NA
56242,Munchkin,1,0,KAY/O,18,11,9,1,0,0,207.52380952380952,vct-international,NA
56246,Zellsis,0,1,KAY/O,9,16,12,1,3,0,141.85714285714286,vct-international,NA
56247,johnqt,0,1,Killjoy,12,14,4,2,2,0,164.66666666666666,vct-international,NA
56248,zekken,0,1,Jett,19,18,5,4,4,0,251.95238095238096,vct-international,NA
56249,Sacy,0,1,Sova,12,15,8,2,0,0,191.76190476190476,vct-international,NA
56250,f0rsakeN,0,1,KAY/O,17,19,20,2,6,0,174.23076923076923,vct-international,SEA
56251,mindfreak,0,1,Viper,13,19,10,0,1,0,145.8846153846154,vct-international,SEA
56252,d4v41,0,1,Killjoy,20,16,7,0,1,0,214.6153846153846,vct-international,SEA
56253,something,0,1,Jett,25,18,5,7,6,0,289.6923076923077,vct-international,SEA
56254,Jinggg,0,1,Sage,24,19,6,3,0,0,257.88461538461536,vct-international,SEA
56255,eeiu,1,0,Sova,16,19,8,0,1,2,187.42307692307693,vct-international,NA
56256,bang,1,0,Viper,23,18,9,3,1,2,262.03846153846155,vct-international,NA
56258,Cryo,1,0,Jett,20,20,3,4,3,1,219.65384615384616,vct-international,NA
56259,Asuna,1,0,Gekko,18,21,7,4,4,1,198.73076923076923,vct-international,NA
56261,zekken,1,0,Raze,22,14,6,8,3,0,330.15,vct-international,NA
56262,johnqt,1,0,Viper,15,9,6,0,3,0,202.8,vct-international,NA
56263,Zellsis,1,0,Brimstone,12,11,10,0,1,1,167.25,vct-international,NA
56264,Sacy,1,0,Skye,12,11,3,2,1,0,150.0,vct-international,NA
56276,leaf,0,1,Yoru,14,17,3,4,4,0,189.7391304347826,vct-international,NA
56280,Kicks,0,1,Gekko,11,14,2,2,0,0,145.11111111111111,vct-international,INTL
56281,runneR,0,1,Raze,8,13,3,2,5,0,159.0,vct-international,INTL
56282,ceNder,0,1,Viper,8,14,5,1,2,0,149.61111111111111,vct-international,INTL
56290,qck,1,0,Phoenix,17,13,4,3,2,0,234.7,vct-international,BR
56291,cauanzin,1,0,Breach,11,14,4,4,0,0,152.2,vct-international,BR
56292,Saadhak,1,0,KAY/O,11,14,13,3,2,0,170.7,vct-international,BR
56293,Less,1,0,Viper,24,9,4,5,0,1,310.0,vct-international,BR
56294,tuyz,1,0,Omen,13,10,12,1,0,0,197.3,vct-international,BR
56295,aspas,0,1,Jett,16,12,1,0,2,0,214.05,vct-international,LAS
56300,stax,1,0,Breach,7,16,15,0,3,0,122.54166666666667,vct-international,NA
56302,xccurate,1,0,Omen,20,17,18,3,1,1,250.125,vct-international,NA
56304,Sayaplayer,1,0,Jett,15,16,2,6,6,0,164.5,vct-international,NA
56306,Jremy,0,1,Neon,16,22,1,4,10,0,184.70833333333334,vct-international,SEA
56307,JessieVash,0,1,Sova,13,16,7,0,0,1,150.83333333333334,vct-international,SEA
56308,Invy,0,1,Breach,20,18,8,1,1,0,227.83333333333334,vct-international,SEA
56309,Wild0reoo,0,1,Killjoy,13,16,2,2,1,0,157.29166666666666,vct-international,SEA
56310,MiniBoo,1,0,Neon,25,23,9,7,7,1,231.96666666666667,vct-international,INTL
56311,RieNs,1,0,Sova,24,21,9,2,0,0,223.23333333333332,vct-international,INTL
56312,Boo,1,0,Omen,14,20,16,1,3,0,135.73333333333332,vct-international,INTL
56313,benjyfishy,1,0,Cypher,22,20,9,1,2,1,217.23333333333332,vct-international,INTL
56314,paTiTek,1,0,KAY/O,22,22,18,4,3,1,217.83333333333334,vct-international,INTL
56321,mindfreak,1,0,Brimstone,18,16,8,2,1,0,224.95652173913044,vct-international,SEA
56322,d4v41,1,0,Skye,14,11,4,1,1,1,158.7391304347826,vct-international,SEA
56323,something,1,0,Reyna,16,16,4,5,1,0,186.08695652173913,vct-international,SEA
56324,f0rsakeN,1,0,Harbor,16,15,5,3,4,0,195.7826086956522,vct-international,SEA
56345,MaKo,0,1,Viper,14,22,9,3,4,0,161.0,vct-international,KR
56346,Foxy9,0,1,Cypher,11,16,6,3,4,3,106.62962962962963,vct-international,KR
56347,Flashback,0,1,Omen,24,20,5,1,0,0,219.11111111111111,vct-international,KR
56349,BuZz,0,1,Raze,15,24,7,3,6,0,180.7037037037037,vct-international,KR
56351,runneR,0,1,Raze,11,18,4,1,4,0,175.33333333333334,vct-international,INTL
56352,ceNder,0,1,Omen,13,15,5,1,2,2,167.8095238095238,vct-international,INTL
56353,Kicks,0,1,Skye,15,16,9,3,3,1,213.76190476190476,vct-international,INTL
56354,Destrian,0,1,Cypher,4,19,8,1,4,0,81.42857142857143,vct-international,INTL
56365,f0rsakeN,0,1,Harbor,5,15,5,0,7,0,109.85,vct-international,SEA
56366,mindfreak,0,1,Brimstone,15,17,9,4,1,0,222.9,vct-international,SEA
56367,d4v41,0,1,Skye,14,15,6,0,0,0,203.0,vct-international,SEA
56368,something,0,1,Gekko,12,13,3,1,2,0,161.6,vct-international,SEA
56369,Jinggg,0,1,Raze,19,13,1,3,2,1,269.0,vct-international,SEA
56370,xccurate,0,1,Omen,7,15,4,0,0,0,135.375,vct-international,NA
56372,carpe,0,1,Skye,7,14,2,1,2,0,129.625,vct-international,NA
56374,Sayaplayer,0,1,Neon,7,15,2,1,6,0,123.3125,vct-international,NA
56377,Munchkin,1,0,Viper,10,9,10,1,1,0,205.1875,vct-international,NA
56380,Chronicle,0,1,KAY/O,11,15,3,2,2,0,186.61111111111111,vct-international,INTL
56381,Derke,0,1,Yoru,5,16,3,0,4,1,95.11111111111111,vct-international,INTL
56382,Boaster,0,1,Viper,6,15,7,1,3,0,132.33333333333334,vct-international,INTL
56383,Leo ,0,1,Sova,9,14,5,0,1,1,158.44444444444446,vct-international,INTL
56384,Alfajer,0,1,Cypher,15,15,1,2,2,1,243.44444444444446,vct-international,INTL
56390,MiniBoo,1,0,Raze,21,14,3,6,6,0,252.43478260869566,vct-international,INTL
56391,RieNs,1,0,Breach,21,13,18,1,0,0,264.6521739130435,vct-international,INTL
56392,Boo,1,0,Astra,16,14,5,1,1,1,179.8695652173913,vct-international,INTL
56393,benjyfishy,1,0,Cypher,11,16,4,2,3,0,121.0,vct-international,INTL
56394,Wo0t,1,0,Gekko,16,15,15,3,0,0,218.95652173913044,vct-international,INTL
56395,qRaxs,0,1,Gekko,18,15,4,0,1,0,223.17391304347825,vct-international,INTL
56396,yetujey,0,1,Cypher,13,17,8,0,1,0,159.2608695652174,vct-international,INTL
56397,MrFaliN,0,1,Deadlock,15,16,3,3,1,1,177.52173913043478,vct-international,INTL
56399,ATA KAPTAN,0,1,Omen,9,18,10,2,5,0,129.7391304347826,vct-international,INTL
56407,Munchkin,1,0,KAY/O,9,12,9,2,2,0,130.15,vct-international,NA
56420,Sayaplayer,0,1,Raze,9,19,1,4,7,0,126.66666666666667,vct-international,NA
56422,carpe,0,1,Gekko,17,16,7,1,0,0,220.8095238095238,vct-international,NA
56424,xccurate,0,1,Cypher,13,18,1,1,3,1,163.8095238095238,vct-international,NA
56427,Munchkin,1,0,KAY/O,18,11,15,1,1,1,246.95238095238096,vct-international,NA
56430,qRaxs,1,0,KAY/O,12,10,8,0,0,0,184.26315789473685,vct-international,INTL
56431,yetujey,1,0,Killjoy,12,10,3,2,1,0,178.21052631578948,vct-international,INTL
56432,MrFaliN,1,0,Sova,21,10,4,1,1,0,278.0,vct-international,INTL
56434,ATA KAPTAN,1,0,Viper,20,10,11,5,3,0,295.2631578947368,vct-international,INTL
56440,BORKUM,1,0,Omen,13,12,6,1,1,0,179.71428571428572,vct-international,SEA
56441,Jremy,1,0,Raze,19,11,2,5,4,3,225.9047619047619,vct-international,SEA
56442,JessieVash,1,0,Skye,11,12,4,2,1,0,132.95238095238096,vct-international,SEA
56443,Invy,1,0,Viper,12,14,6,1,2,0,166.0,vct-international,SEA
56473,hiroronn,0,1,KAY/O,15,17,9,1,4,0,186.34782608695653,vct-international,JP
56475,blaZek1ngg,1,0,Viper,8,18,6,4,3,0,121.6086956521739,vct-international,SEA
56480,Kicks,0,1,Gekko,11,15,3,1,1,0,179.23529411764707,vct-international,INTL
56481,runneR,0,1,Raze,7,16,3,1,5,0,146.8235294117647,vct-international,INTL
56482,ceNder,0,1,Viper,10,14,7,0,3,0,192.76470588235293,vct-international,INTL
56493,hiroronn,0,1,KAY/O,13,16,20,2,3,1,177.45454545454547,vct-international,JP
56495,BORKUM,1,0,Viper,19,14,8,4,0,0,240.22727272727272,vct-international,SEA
56496,Jremy,1,0,Jett,14,14,6,4,4,0,176.36363636363637,vct-international,SEA
56498,Invy,1,0,KAY/O,20,13,9,2,1,1,241.22727272727272,vct-international,SEA
56502,Munchkin,1,0,KAY/O,12,12,18,0,4,0,177.52173913043478,vct-international,NA
56505,eeiu,0,1,Sova,16,15,2,3,1,1,202.1304347826087,vct-international,NA
56506,bang,0,1,Omen,18,18,8,3,1,1,248.17391304347825,vct-international,NA
56508,Cryo,0,1,Jett,17,17,2,4,4,0,200.6086956521739,vct-international,NA
56509,Asuna,0,1,KAY/O,9,18,11,1,3,0,143.2173913043478,vct-international,NA
56520,Chronicle,1,0,Viper,19,14,9,3,3,1,253.23809523809524,vct-international,INTL
56521,Derke,1,0,Raze,18,15,4,4,3,1,240.57142857142858,vct-international,INTL
56522,Boaster,1,0,Omen,12,12,13,2,1,2,168.9047619047619,vct-international,INTL
56523,hiro ,1,0,Fade,15,15,10,1,1,0,207.76190476190476,vct-international,INTL
56524,Alfajer,1,0,Killjoy,17,13,6,1,2,0,210.66666666666666,vct-international,INTL
56530,qRaxs,0,1,KAY/O,11,17,17,0,0,0,151.22727272727272,vct-international,INTL
56531,yetujey,0,1,Sage,16,15,5,3,2,0,208.22727272727272,vct-international,INTL
56532,MrFaliN,0,1,Sova,15,15,5,2,3,0,199.22727272727272,vct-international,INTL
56534,ATA KAPTAN,0,1,Viper,15,17,8,0,2,0,198.36363636363637,vct-international,INTL
56535,Kicks,1,0,Gekko,8,14,5,1,0,1,117.31818181818181,vct-international,INTL
56536,runneR,1,0,Raze,18,14,5,6,5,2,226.1818181818182,vct-international,INTL
56537,ceNder,1,0,Viper,16,14,8,1,1,0,225.6818181818182,vct-international,INTL
56545,MaKo,1,0,Omen,16,14,7,3,0,0,192.13636363636363,vct-international,KR
56546,Flashback,1,0,Killjoy,16,11,2,0,2,0,168.0909090909091,vct-international,KR
56547,stax,1,0,Fade,18,13,2,3,3,0,205.0909090909091,vct-international,KR
56548,Foxy9,1,0,Viper,18,13,1,1,2,0,219.8181818181818,vct-international,KR
56549,BuZz,1,0,Raze,20,16,4,5,2,0,257.45454545454544,vct-international,KR
56560,Palla,0,1,Jett,14,16,1,4,3,0,219.16666666666666,vct-international,BR
56565,eeiu,1,0,Sova,17,9,3,1,0,0,265.55555555555554,vct-international,NA
56566,bang,1,0,Viper,12,11,2,3,1,0,189.72222222222223,vct-international,NA
56568,Cryo,1,0,Jett,15,12,1,1,4,0,202.27777777777777,vct-international,NA
56569,Asuna,1,0,Gekko,12,8,9,1,2,0,173.05555555555554,vct-international,NA
56571,zekken,1,0,Raze,22,20,12,4,3,0,301.2916666666667,vct-international,NA
56572,johnqt,1,0,Cypher,15,14,8,0,1,1,185.95833333333334,vct-international,NA
56573,Zellsis,1,0,Breach,13,11,15,0,0,0,151.45833333333334,vct-international,NA
56574,Sacy,1,0,Fade,15,17,8,3,5,0,164.58333333333334,vct-international,NA
56575,keznitdeuS,0,1,Raze,19,20,6,6,1,0,253.45833333333334,vct-international,LATAM
56580,qck,0,1,Phoenix,6,18,7,1,3,1,110.61904761904762,vct-international,BR
56581,cauanzin,0,1,Breach,22,16,6,2,4,0,303.85714285714283,vct-international,BR
56582,Saadhak,0,1,Sova,7,17,8,1,3,0,115.9047619047619,vct-international,BR
56583,Less,0,1,Viper,21,14,6,1,2,0,272.3809523809524,vct-international,BR
56584,tuyz,0,1,Omen,16,17,3,3,1,0,192.04761904761904,vct-international,BR
56586,mindfreak,1,0,Viper,18,12,3,2,2,1,218.76190476190476,vct-international,SEA
56587,d4v41,1,0,Sage,11,15,15,1,1,0,160.71428571428572,vct-international,SEA
56588,something,1,0,Gekko,22,13,7,0,1,1,277.04761904761904,vct-international,SEA
56589,f0rsakeN,1,0,KAY/O,17,17,11,5,2,0,241.71428571428572,vct-international,SEA
56590,CHICHOO,0,1,Cypher,12,15,2,1,1,0,187.05263157894737,vct-international,CN
56591,ZmjjKK,0,1,Neon,22,15,3,5,4,0,345.7894736842105,vct-international,CN
56592,S1Mon,0,1,Breach,10,15,7,0,0,0,139.21052631578948,vct-international,CN
56593,nobody ,0,1,Sova,8,15,1,2,5,0,137.57894736842104,vct-international,CN
