,player_name,wins,loss,player_agent,player_kills,player_deaths,player_assists,player_first_bloods,player_first_deaths,player_clutches,player_combat_score,bracket,region,KPR,KPR_Variance
59947,Boo,0,1,Astra,16,16,4,1,2,1,181.55,vct-international,INTL,0.73,0.56
59948,benjyfishy,0,1,Cypher,20,18,3,2,3,0,264.32,vct-international,INTL,0.91,1.08
59949,Wo0t,0,1,Gekko,14,18,7,0,2,0,180.09,vct-international,INTL,0.64,0.78
59950,aspas,1,0,Raze,14,19,3,3,3,0,181.83,vct-international,LAS,0.58,0.41
59955,qck,0,1,Phoenix,16,21,4,4,5,0,188.12,vct-international,BR,0.67,0.72
59956,cauanzin,0,1,Breach,16,17,8,2,2,0,186.29,vct-international,BR,0.67,0.64
59957,Saadhak,0,1,KAY/O,19,18,10,1,4,0,247.58,vct-international,BR,0.79,0.5
59958,Less,0,1,Viper,14,14,4,1,3,0,169.83,vct-international,BR,0.58,0.49
59959,tuyz,0,1,Brimstone,14,15,13,2,0,0,173.58,vct-international,BR,0.58,0.49
59960,qck,0,1,Raze,11,18,2,3,7,0,169.05,vct-international,BR,0.58,0.45
59961,cauanzin,0,1,KAY/O,14,17,9,1,2,0,213.79,vct-international,BR,0.74,0.72
59962,Saadhak,0,1,Breach,11,13,5,1,2,0,162.26,vct-international,BR,0.58,0.56
59963,Less,0,1,Viper,10,13,6,2,1,0,179.16,vct-international,BR,0.53,0.67
59964,tuyz,0,1,Brimstone,16,14,10,0,0,1,220.32,vct-international,BR,0.84,0.98
59965,eeiu,1,0,Fade,9,9,9,2,0,1,142.53,vct-international,NA,0.47,0.78
59966,bang,1,0,Viper,11,12,5,2,4,0,163.47,vct-international,NA,0.58,0.56
59968,Cryo,1,0,Brimstone,25,8,4,2,0,1,319.37,vct-international,NA,1.32,1.58
59969,Asuna,1,0,Raze,23,16,3,5,1,0,346.89,vct-international,NA,1.21,1.22
59971,mindfreak,0,1,Brimstone,10,14,3,1,3,0,131.05,vct-international,SEA,0.45,0.34
59972,d4v41,0,1,Fade,15,16,7,0,1,0,196.73,vct-international,SEA,0.68,0.58
59973,something,0,1,Reyna,17,16,1,2,4,0,212.0,vct-international,SEA,0.77,0.63
59974,f0rsakeN,0,1,Harbor,20,15,7,3,2,1,261.73,vct-international,SEA,0.91,1.81
59975,CHICHOO,1,0,Brimstone,23,14,9,1,1,0,271.32,vct-international,CN,1.05,1.04
59976,ZmjjKK,1,0,KAY/O,15,15,16,3,0,1,221.36,vct-international,CN,0.68,0.85
59977,Haodong,1,0,Cypher,19,14,6,3,2,2,237.82,vct-international,CN,0.86,1.21
59978,nobody ,1,0,Sova,2,15,8,0,2,0,73.09,vct-international,CN,0.09,0.08
59979,Smoggy,1,0,Raze,19,17,3,6,3,1,217.14,vct-international,CN,0.86,0.48
59980,qRaxs,0,1,Gekko,7,15,5,0,2,0,118.18,vct-international,INTL,0.41,0.36
59981,yetujey,0,1,Cypher,6,13,3,0,3,0,84.47,vct-international,INTL,0.35,0.46
59982,MrFaliN,0,1,Breach,10,14,11,1,1,0,189.94,vct-international,INTL,0.59,0.71
59984,ATA KAPTAN,0,1,Omen,10,15,5,0,1,1,166.47,vct-international,INTL,0.59,0.36
59985,paTiTek,1,0,KAY/O,13,6,5,3,1,1,183.29,vct-international,INTL,0.76,0.42
59986,RieNs,1,0,Sova,17,10,6,4,0,0,277.53,vct-international,INTL,1.0,1.29
59987,Boo,1,0,Omen,12,8,12,1,0,0,207.82,vct-international,INTL,0.71,1.03
59988,benjyfishy,1,0,Cypher,18,10,5,2,1,0,262.18,vct-international,INTL,1.06,0.88
59989,Wo0t,1,0,Raze,13,11,4,4,1,0,236.88,vct-international,INTL,0.76,0.77
59995,qRaxs,0,1,Gekko,13,16,8,3,1,0,192.15,vct-international,INTL,0.65,0.73
59996,yetujey,0,1,Cypher,16,15,7,2,2,1,228.55,vct-international,INTL,0.8,1.16
59997,MrFaliN,0,1,Breach,12,17,6,1,1,1,154.85,vct-international,INTL,0.6,0.54
59999,ATA KAPTAN,0,1,Omen,12,15,9,3,5,0,168.95,vct-international,INTL,0.6,0.84
60006,runneR,0,1,Jett,27,23,8,5,4,1,279.54,vct-international,INTL,0.96,1.03
60007,ceNder,0,1,Killjoy,12,19,7,2,0,0,140.71,vct-international,INTL,0.43,0.39
60008,Kicks,0,1,Sova,20,20,7,2,3,0,217.21,vct-international,INTL,0.71,1.06
60011,zekken,1,0,Neon,27,16,7,6,2,1,349.62,vct-international,NA,1.29,1.06
60012,johnqt,1,0,Cypher,9,12,8,1,1,0,104.24,vct-international,NA,0.43,0.34
60013,Zellsis,1,0,Breach,17,10,16,0,2,0,227.57,vct-international,NA,0.81,0.92
60014,Sacy,1,0,Sova,12,14,14,3,3,1,202.52,vct-international,NA,0.57,0.63
60015,MaKo,0,1,Omen,17,16,10,1,1,1,231.67,vct-international,KR,0.81,0.82
60016,Foxy9,0,1,Breach,8,15,10,0,2,0,125.0,vct-international,KR,0.38,0.33
60017,Flashback,0,1,Cypher,17,16,3,4,1,0,235.95,vct-international,KR,0.81,0.82
60019,BuZz,0,1,Jett,15,17,0,5,6,1,215.48,vct-international,KR,0.71,0.78
60021,zekken,1,0,Raze,20,13,8,3,3,1,262.86,vct-international,NA,0.95,1.09
60022,johnqt,1,0,Viper,12,9,6,2,2,1,164.48,vct-international,NA,0.57,1.2
60023,Zellsis,1,0,Brimstone,17,14,11,1,3,0,221.95,vct-international,NA,0.81,1.01
60024,Sacy,1,0,Fade,11,14,15,2,2,0,172.71,vct-international,NA,0.52,0.82
60035,MaKo,1,0,Omen,13,10,7,1,0,0,224.12,vct-international,KR,0.76,0.53
60036,Foxy9,1,0,KAY/O,8,12,6,1,2,0,138.82,vct-international,KR,0.47,0.48
60037,Flashback,1,0,Cypher,21,5,7,3,0,2,288.88,vct-international,KR,1.24,1.36
60039,BuZz,1,0,Jett,17,11,5,5,1,0,285.82,vct-international,KR,1.0,1.41
60040,icy,0,1,Gekko,9,18,6,2,2,0,138.21,vct-international,NA,0.47,0.67
60041,leaf,0,1,Killjoy,13,15,6,1,4,0,210.42,vct-international,NA,0.68,0.53
60045,paTiTek,1,0,KAY/O,17,11,7,4,0,0,243.11,vct-international,INTL,0.89,0.83
60046,RieNs,1,0,Sova,21,9,8,1,1,1,279.84,vct-international,INTL,1.11,1.46
60047,Boo,1,0,Viper,15,12,3,2,0,0,215.16,vct-international,INTL,0.79,0.8
60048,benjyfishy,1,0,Killjoy,12,12,1,2,0,0,173.68,vct-international,INTL,0.63,0.65
60049,Wo0t,1,0,Jett,16,12,2,4,5,0,233.05,vct-international,INTL,0.84,1.4
60050,qRaxs,1,0,Fade,19,12,12,2,1,0,298.25,vct-international,INTL,0.95,0.95
60051,yetujey,1,0,Cypher,16,8,2,5,2,0,201.0,vct-international,INTL,0.8,0.66
60052,MrFaliN,1,0,Omen,6,12,14,0,3,0,109.5,vct-international,INTL,0.3,0.31
60054,ATA KAPTAN,1,0,Viper,20,8,5,1,0,0,277.0,vct-international,INTL,1.0,0.8
60060,eeiu,1,0,Sova,13,10,11,2,1,1,202.3,vct-international,NA,0.65,0.43
60061,bang,1,0,Omen,12,10,8,1,0,0,173.4,vct-international,NA,0.6,0.44
60063,Cryo,1,0,Iso,13,15,6,3,1,0,199.3,vct-international,NA,0.65,0.73
60064,Asuna,1,0,Yoru,22,11,7,5,2,0,273.25,vct-international,NA,1.1,1.49
60066,zekken,0,1,Jett,11,18,5,3,3,0,166.55,vct-international,NA,0.55,0.75
60067,johnqt,0,1,Killjoy,16,16,1,0,1,0,223.1,vct-international,NA,0.8,1.16
60068,Zellsis,0,1,Breach,10,13,6,0,1,0,134.15,vct-international,NA,0.5,0.65
60069,Sacy,0,1,Sova,9,14,6,1,5,0,152.35,vct-international,NA,0.45,0.55
60073,hiroronn,0,1,KAY/O,9,14,8,3,1,0,175.35,vct-international,JP,0.53,0.37
60077,Munchkin,1,0,KAY/O,12,10,8,3,2,0,185.76,vct-international,NA,0.71,1.15
60082,Munchkin,1,0,Viper,14,9,10,1,0,2,224.22,vct-international,NA,0.78,0.62
60086,Zellsis,0,1,Viper,15,12,10,2,1,0,271.33,vct-international,NA,0.83,1.14
60087,johnqt,0,1,Cypher,18,10,4,3,0,0,265.67,vct-international,NA,1.0,0.78
60088,zekken,0,1,Raze,10,15,3,2,4,0,167.33,vct-international,NA,0.56,0.58
60089,Sacy,0,1,Skye,8,13,7,0,2,0,142.44,vct-international,NA,0.44,0.47
60097,Munchkin,1,0,Viper,14,6,3,1,0,2,217.35,vct-international,NA,0.88,0.86
60100,keznitdeuS,1,0,Jett,16,17,4,4,6,0,193.12,vct-international,LATAM,0.67,1.06
60103,mta,1,0,Sova,14,14,1,1,0,0,143.75,vct-international,LATAM,0.58,0.58
60105,moose,0,1,Killjoy,18,17,2,2,1,3,211.88,vct-international,NA,0.75,0.77
60107,Oxy,0,1,Jett,16,21,4,5,5,0,198.42,vct-international,NA,0.67,1.06
60108,Runi,0,1,Sova,7,19,6,0,0,0,105.04,vct-international,NA,0.29,0.46
60109,Xeppaa,0,1,KAY/O,16,18,10,1,1,0,211.96,vct-international,NA,0.67,0.56
60117,carpe,1,0,Sova,12,10,7,2,1,0,173.8,vct-international,NA,0.63,0.55
60119,Sayaplayer,1,0,Jett,18,13,1,5,4,0,222.8,vct-international,NA,0.95,1.1
60120,MiniBoo,0,1,Neon,22,19,3,6,1,0,261.04,vct-international,INTL,0.96,0.74
60121,RieNs,0,1,Sova,12,16,7,1,4,0,169.22,vct-international,INTL,0.52,0.6
60122,Boo,0,1,Omen,19,15,10,4,2,0,222.22,vct-international,INTL,0.83,0.58
60123,benjyfishy,0,1,Cypher,13,15,3,1,2,1,153.78,vct-international,INTL,0.57,0.94
60124,Wo0t,0,1,KAY/O,8,19,15,1,1,0,109.39,vct-international,INTL,0.35,0.23
60125,Kicks,1,0,KAY/O,19,14,10,1,2,0,210.91,vct-international,INTL,0.83,0.49
60126,runneR,1,0,Cypher,15,15,8,3,2,0,177.78,vct-international,INTL,0.65,0.66
60129,ceNder,1,0,Omen,9,17,11,1,5,1,109.57,vct-international,INTL,0.39,0.59
60130,leaf,0,1,Killjoy,27,21,7,6,0,0,263.7,vct-international,NA,0.9,1.09
60131,icy,0,1,Gekko,15,22,9,4,5,0,154.47,vct-international,NA,0.5,0.65
60135,aspas,1,0,Jett,20,20,4,1,2,1,191.27,vct-international,LAS,0.67,0.62
60140,Chronicle,0,1,Sage,14,19,14,3,2,0,165.85,vct-international,INTL,0.54,0.4
60141,Derke,0,1,Jett,14,21,8,2,5,0,167.58,vct-international,INTL,0.54,0.56
60142,Boaster,0,1,Viper,19,15,10,0,2,0,208.31,vct-international,INTL,0.73,0.74
60143,Leo ,0,1,Sova,21,19,4,0,0,0,216.08,vct-international,INTL,0.81,0.62
60144,Alfajer,0,1,Killjoy,28,19,3,8,4,0,314.58,vct-international,INTL,1.08,0.69
60150,CHICHOO,1,0,Astra,21,14,7,3,0,1,257.25,vct-international,CN,0.88,1.28
60151,ZmjjKK,1,0,Jett,17,21,5,9,5,0,221.38,vct-international,CN,0.71,0.62
60152,S1Mon,1,0,KAY/O,13,17,15,2,1,0,162.71,vct-international,CN,0.54,0.5
60153,nobody ,1,0,Sova,14,15,5,2,1,1,158.08,vct-international,CN,0.58,0.58
60154,Smoggy,1,0,Omen,22,15,10,1,0,1,253.29,vct-international,CN,0.92,0.91
60155,aspas,0,1,Jett,17,17,4,2,4,0,189.38,vct-international,LAS,0.71,0.96
60165,blaZek1ngg,0,1,Viper,16,11,3,4,0,0,224.95,vct-international,SEA,0.84,0.45
60170,Kicks,0,1,Gekko,20,19,5,3,0,0,216.42,vct-international,INTL,0.77,0.64
60171,runneR,0,1,Killjoy,14,19,9,2,0,0,179.12,vct-international,INTL,0.54,0.4
60172,ceNder,0,1,Viper,19,18,8,2,4,0,208.46,vct-international,INTL,0.73,0.89
60175,aspas,1,0,Jett,21,16,3,5,3,0,222.73,vct-international,LAS,0.81,0.77
60185,Kicks,1,0,Gekko,17,12,7,3,1,2,261.47,vct-international,INTL,1.0,1.18
60186,runneR,1,0,Killjoy,18,9,3,1,0,1,273.65,vct-international,INTL,1.06,1.47
60187,ceNder,1,0,Viper,9,12,4,4,3,0,158.35,vct-international,INTL,0.53,0.84
60195,MiniBoo,1,0,Raze,21,22,9,7,7,0,245.32,vct-international,INTL,0.75,0.83
60196,RieNs,1,0,Viper,24,17,9,2,0,0,245.36,vct-international,INTL,0.86,0.77
60197,Boo,1,0,Fade,21,21,11,1,0,0,222.71,vct-international,INTL,0.75,0.76
60198,benjyfishy,1,0,Killjoy,16,19,3,1,6,1,153.71,vct-international,INTL,0.57,0.67
60199,Wo0t,1,0,Omen,15,19,14,1,3,0,140.71,vct-international,INTL,0.54,0.53
60201,Zellsis,1,0,Killjoy,14,12,3,2,2,0,186.95,vct-international,NA,0.7,1.31
60202,johnqt,1,0,Viper,18,9,6,1,0,0,240.75,vct-international,NA,0.9,0.99
60203,zekken,1,0,Raze,23,10,5,6,2,1,315.0,vct-international,NA,1.15,1.33
60204,Sacy,1,0,Fade,13,14,13,1,3,1,196.0,vct-international,NA,0.65,0.73
60207,Munchkin,0,1,Viper,8,13,5,1,1,0,128.3,vct-international,NA,0.4,0.94
60210,keznitdeuS,0,1,Reyna,7,16,3,1,3,0,104.11,vct-international,LATAM,0.39,0.35
60215,icy,1,0,Gekko,11,12,5,1,2,0,145.94,vct-international,NA,0.61,0.57
60216,leaf,1,0,Killjoy,24,10,4,5,1,0,357.67,vct-international,NA,1.33,1.22
60230,moose,1,0,Cypher,17,9,4,2,1,0,183.41,vct-international,NA,0.77,0.54
60232,Oxy,1,0,Raze,24,17,8,5,1,0,318.55,vct-international,NA,1.09,0.99
60233,Runi,1,0,Viper,15,12,8,3,1,2,205.55,vct-international,NA,0.68,0.67
60234,Xeppaa,1,0,Skye,13,15,11,2,3,0,167.41,vct-international,NA,0.59,0.51
60241,Marved,1,0,Omen,12,9,4,1,2,2,217.27,vct-international,NA,0.8,0.96
60245,qck,0,1,Phoenix,8,14,1,3,5,0,161.53,vct-international,BR,0.53,0.78
60246,cauanzin,0,1,Breach,9,14,3,0,0,0,180.73,vct-international,BR,0.6,0.51
60247,Saadhak,0,1,Sova,6,14,5,1,0,0,151.87,vct-international,BR,0.4,0.37
60248,Less,0,1,Viper,11,15,4,1,1,0,233.6,vct-international,BR,0.73,0.73
60249,tuyz,0,1,Omen,8,12,1,1,3,0,126.0,vct-international,BR,0.53,0.78
60250,qRaxs,1,0,Gekko,19,9,4,4,0,0,349.93,vct-international,INTL,1.36,1.23
60251,yetujey,1,0,Cypher,18,3,4,1,0,1,322.5,vct-international,INTL,1.29,1.35
60252,MrFaliN,1,0,Breach,10,7,9,2,1,1,171.14,vct-international,INTL,0.71,0.49
60254,ATA KAPTAN,1,0,Omen,11,11,8,2,3,0,252.5,vct-international,INTL,0.79,0.74
60255,aspas,0,1,Raze,7,13,2,0,0,1,163.57,vct-international,LAS,0.5,0.82
60270,Chronicle,1,0,KAY/O,17,16,18,5,1,1,220.71,vct-international,INTL,0.71,0.71
60271,Derke,1,0,Jett,20,18,2,3,5,0,209.58,vct-international,INTL,0.83,0.97
60272,Boaster,1,0,Omen,6,22,10,0,5,0,80.33,vct-international,INTL,0.25,0.27
60273,Leo ,1,0,Sova,26,15,12,1,0,1,323.5,vct-international,INTL,1.08,0.99
60274,Alfajer,1,0,Killjoy,16,14,7,3,1,1,192.83,vct-international,INTL,0.67,0.72
60285,paTiTek,1,0,KAY/O,18,11,13,0,0,0,293.83,vct-international,INTL,1.0,1.22
60286,RieNs,1,0,Sova,14,6,8,1,0,0,198.78,vct-international,INTL,0.78,0.62
60287,Boo,1,0,Viper,13,7,3,2,1,0,169.39,vct-international,INTL,0.72,0.76
60288,benjyfishy,1,0,Killjoy,16,10,4,4,0,0,218.67,vct-international,INTL,0.89,0.65
60289,Wo0t,1,0,Jett,14,7,3,7,3,0,233.39,vct-international,INTL,0.78,0.73
60295,Less,1,0,Cypher,13,17,2,1,1,0,143.08,vct-international,BR,0.54,0.33
60296,cauanzin,1,0,Skye,20,18,6,5,1,1,240.62,vct-international,BR,0.83,0.72
60297,Saadhak,1,0,Neon,15,16,5,3,7,0,200.29,vct-international,BR,0.62,0.98
60298,tuyz,1,0,Omen,13,15,11,0,1,0,147.5,vct-international,BR,0.54,0.5
60305,MiniBoo,1,0,Raze,21,19,5,4,4,0,266.25,vct-international,INTL,0.88,1.03
60306,RieNs,1,0,Breach,20,15,14,0,0,2,233.79,vct-international,INTL,0.83,1.14
60307,Boo,1,0,Omen,14,17,13,3,3,0,178.5,vct-international,INTL,0.58,0.58
60308,benjyfishy,1,0,Cypher,21,18,6,4,2,1,230.29,vct-international,INTL,0.88,0.78
60309,Wo0t,1,0,Fade,14,16,10,2,2,0,156.96,vct-international,INTL,0.58,0.66
60310,Kicks,1,0,Gekko,16,12,3,1,0,1,203.37,vct-international,INTL,0.84,1.19
60311,runneR,1,0,Raze,22,15,8,5,2,1,345.05,vct-international,INTL,1.16,1.08
60312,ceNder,1,0,Omen,13,11,7,1,3,1,179.95,vct-international,INTL,0.68,0.64
60326,Jremy,0,1,Jett,12,19,2,5,5,0,140.62,vct-international,SEA,0.5,0.5
60327,JessieVash,0,1,Sova,19,17,4,3,0,1,230.29,vct-international,SEA,0.79,0.83
60328,Invy,0,1,KAY/O,18,17,16,2,3,1,223.96,vct-international,SEA,0.75,0.85
60329,Wild0reoo,0,1,Cypher,18,17,5,2,3,1,192.08,vct-international,SEA,0.75,1.02
60330,leaf,1,0,Viper,15,18,6,2,4,0,198.58,vct-international,NA,0.62,0.57
60331,icy,1,0,Raze,24,16,6,3,5,0,281.04,vct-international,NA,1.0,1.67
60335,CHICHOO,0,1,Viper,19,18,5,6,1,1,220.0,vct-international,CN,0.79,0.83
60336,ZmjjKK,0,1,Raze,12,20,6,5,2,0,165.38,vct-international,CN,0.5,0.5
60337,S1Mon,0,1,Fade,24,15,3,2,2,1,257.29,vct-international,CN,1.0,1.25
60338,nobody ,0,1,Gekko,10,16,5,3,1,0,124.96,vct-international,CN,0.42,0.24
60339,Smoggy,0,1,Brimstone,19,16,11,1,1,1,225.0,vct-international,CN,0.79,1.08
60341,Marved,0,1,Viper,7,16,4,1,2,0,122.25,vct-international,NA,0.35,0.33
60345,eeiu,1,0,Fade,13,10,15,0,0,2,189.05,vct-international,NA,0.65,0.73
60346,bang,1,0,Viper,8,10,6,2,2,0,116.5,vct-international,NA,0.4,0.34
60348,Cryo,1,0,Brimstone,18,14,7,2,0,1,254.25,vct-international,NA,0.9,0.99
60349,Asuna,1,0,Raze,25,12,6,7,3,0,332.25,vct-international,NA,1.25,0.99
60350,MaKo,0,1,Viper,18,15,12,2,2,0,228.17,vct-international,KR,0.82,0.69
60351,Foxy9,0,1,Cypher,10,15,2,3,3,0,118.78,vct-international,KR,0.45,0.34
60352,stax,0,1,Sova,14,16,4,2,0,0,160.0,vct-international,KR,0.64,0.78
60354,BuZz,0,1,Jett,18,18,3,1,1,0,227.7,vct-international,KR,0.82,0.79
60357,carpe,1,0,Sova,8,17,10,0,3,0,114.65,vct-international,NA,0.36,0.41
60359,Sayaplayer,1,0,Jett,20,18,3,5,4,0,235.43,vct-international,NA,0.91,0.9
60365,MiniBoo,0,1,KAY/O,15,18,7,2,1,0,183.13,vct-international,INTL,0.65,0.4
60366,RieNs,0,1,Sova,11,18,4,1,3,0,151.3,vct-international,INTL,0.48,0.68
60367,Boo,0,1,Viper,15,16,5,2,1,0,180.78,vct-international,INTL,0.65,0.66
60368,benjyfishy,0,1,Killjoy,17,15,1,2,1,0,194.87,vct-international,INTL,0.74,0.8
60369,Wo0t,0,1,Jett,19,15,4,5,5,0,220.48,vct-international,INTL,0.83,0.67
60375,icy,1,0,Gekko,7,9,6,1,2,0,119.06,vct-international,NA,0.44,0.37
60376,leaf,1,0,Killjoy,15,8,2,1,1,0,229.31,vct-international,NA,0.94,0.81
60380,keznitdeuS,1,0,Raze,18,16,5,5,4,0,257.95,vct-international,LATAM,0.86,1.07
60385,eeiu,0,1,Fade,13,13,4,0,0,0,177.19,vct-international,NA,0.62,0.52
60386,bang,0,1,Viper,18,13,7,3,1,0,248.62,vct-international,NA,0.86,1.07
60388,Cryo,0,1,Astra,11,16,8,1,3,0,180.81,vct-international,NA,0.52,0.73
60389,Asuna,0,1,Raze,13,17,6,4,4,0,181.1,vct-international,NA,0.62,0.71
60390,qck,1,0,Raze,22,16,5,5,6,0,261.75,vct-international,BR,0.92,0.91
60391,cauanzin,1,0,Breach,18,15,5,2,0,0,212.62,vct-international,BR,0.75,1.35
60392,Saadhak,1,0,Skye,19,20,10,1,4,0,226.12,vct-international,BR,0.79,1.33
60393,Less,1,0,Viper,14,13,9,2,3,0,157.5,vct-international,BR,0.58,0.66
60394,tuyz,1,0,Omen,13,14,18,0,1,1,177.79,vct-international,BR,0.54,0.5
60396,Zellsis,0,1,Viper,15,19,10,1,1,0,204.12,vct-international,NA,0.62,0.65
60397,johnqt,0,1,Cypher,15,14,3,2,3,0,170.67,vct-international,NA,0.62,0.48
60398,zekken,0,1,Raze,22,17,4,7,4,0,257.08,vct-international,NA,0.92,0.66
60399,Sacy,0,1,Skye,7,20,8,1,2,0,105.75,vct-international,NA,0.29,0.54
60400,aspas,0,1,Jett,12,15,4,1,3,3,148.83,vct-international,LAS,0.52,0.42
60405,qck,1,0,Raze,16,16,2,4,1,0,190.13,vct-international,BR,0.7,0.73
60406,cauanzin,1,0,Breach,16,14,12,4,0,0,208.04,vct-international,BR,0.7,0.82
60407,Saadhak,1,0,Skye,12,16,4,3,3,0,159.61,vct-international,BR,0.52,0.42
60408,Less,1,0,Viper,23,10,8,2,1,1,284.96,vct-international,BR,1.0,1.65
60409,tuyz,1,0,Omen,18,13,7,3,1,1,213.04,vct-international,BR,0.78,0.87
60417,Munchkin,1,0,Viper,14,11,12,3,1,1,198.27,vct-international,NA,0.67,0.7
60420,MaKo,0,1,Omen,17,18,10,0,2,1,194.19,vct-international,KR,0.65,0.61
60421,Foxy9,0,1,Breach,19,20,8,2,1,0,207.92,vct-international,KR,0.73,0.81
60422,Flashback,0,1,Chamber,15,17,2,5,7,1,166.12,vct-international,KR,0.58,0.55
60424,BuZz,0,1,Neon,21,23,6,4,4,0,249.35,vct-international,KR,0.81,0.69
60427,Munchkin,1,0,Viper,15,16,14,2,0,0,189.69,vct-international,NA,0.58,0.55
60450,blaZek1ngg,0,1,Cypher,6,13,0,0,2,0,126.27,vct-international,SEA,0.43,0.53
60457,Munchkin,1,0,Viper,11,4,12,1,0,1,194.87,vct-international,NA,0.79,0.45
60465,Chronicle,1,0,KAY/O,14,13,13,3,2,0,226.05,vct-international,INTL,0.74,0.72
60466,Derke,1,0,Yoru,25,13,6,3,1,0,368.47,vct-international,INTL,1.32,1.37
60467,Boaster,1,0,Viper,1,10,4,0,4,0,26.63,vct-international,INTL,0.05,0.05
60468,Leo ,1,0,Sova,16,7,0,1,0,1,217.89,vct-international,INTL,0.84,0.76
60469,Alfajer,1,0,Cypher,16,8,2,2,3,0,201.84,vct-international,INTL,0.84,1.19
60470,Kicks,1,0,Gekko,18,14,11,0,0,2,200.32,vct-international,INTL,0.82,0.42
60471,runneR,1,0,Raze,22,15,9,3,4,0,294.86,vct-international,INTL,1.0,0.91
60472,ceNder,1,0,Viper,20,13,7,2,3,1,257.55,vct-international,INTL,0.91,1.26
60475,MiniBoo,0,1,KAY/O,25,19,11,5,3,0,299.82,vct-international,INTL,1.14,1.12
60476,RieNs,0,1,Gekko,15,19,4,2,2,1,185.32,vct-international,INTL,0.68,0.58
60477,Boo,0,1,Sage,10,20,12,4,2,0,135.41,vct-international,INTL,0.45,0.43
60478,benjyfishy,0,1,Killjoy,13,17,3,0,1,0,182.14,vct-international,INTL,0.59,0.7
60479,paTiTek,0,1,Viper,11,16,9,1,2,1,156.55,vct-international,INTL,0.5,0.7
60482,carpe,0,1,Gekko,13,18,4,2,4,0,126.48,vct-international,NA,0.54,1.25
60484,Sayaplayer,0,1,Raze,24,19,7,5,2,0,289.2,vct-international,NA,1.0,1.33
60488,hiroronn,1,0,Skye,15,19,13,3,3,1,178.08,vct-international,JP,0.62,0.73
60490,icy,1,0,Raze,21,15,4,5,2,1,257.14,vct-international,NA,0.95,0.59
60491,leaf,1,0,Viper,25,14,12,3,1,1,326.55,vct-international,NA,1.14,0.66
60495,aspas,0,1,Raze,12,16,1,3,6,1,138.14,vct-international,LAS,0.55,0.79
60500,BORKUM,1,0,Omen,18,10,6,1,2,1,243.72,vct-international,SEA,1.06,1.35
60501,Jremy,1,0,Raze,19,11,3,4,4,0,297.78,vct-international,SEA,1.12,0.81
60502,JessieVash,1,0,Fade,12,10,10,1,1,0,187.89,vct-international,SEA,0.71,0.56
60503,Invy,1,0,Viper,12,12,5,2,0,0,181.67,vct-international,SEA,0.71,0.8
60511,Zellsis,1,0,Brimstone,21,15,12,2,1,1,251.79,vct-international,NA,0.88,0.53
60512,johnqt,1,0,Viper,10,13,4,1,2,1,127.21,vct-international,NA,0.42,0.41
60513,zekken,1,0,Raze,27,18,5,6,4,1,329.54,vct-international,NA,1.12,1.19
60514,Sacy,1,0,Skye,8,16,10,0,3,0,107.25,vct-international,NA,0.33,0.39
60515,MiniBoo,0,1,Yoru,20,18,4,5,3,0,221.04,vct-international,INTL,0.83,0.81
60516,RieNs,0,1,Sova,20,16,9,2,2,0,259.12,vct-international,INTL,0.83,0.72
60517,Boo,0,1,Astra,12,17,8,1,2,1,138.08,vct-international,INTL,0.5,0.67
60518,benjyfishy,0,1,Viper,12,19,10,2,5,0,148.25,vct-international,INTL,0.5,0.42
60519,paTiTek,0,1,KAY/O,14,17,16,1,1,0,178.71,vct-international,INTL,0.58,0.58
60525,f0rsakeN,1,0,Breach,18,15,12,2,2,1,244.45,vct-international,SEA,0.82,0.79
60526,mindfreak,1,0,Omen,18,16,6,4,1,0,217.64,vct-international,SEA,0.82,1.15
60527,d4v41,1,0,Sage,12,13,7,0,2,0,159.0,vct-international,SEA,0.55,0.61
60528,something,1,0,Gekko,20,13,4,4,0,0,230.05,vct-international,SEA,0.91,0.63
60529,Jinggg,1,0,Raze,18,16,6,3,4,0,263.5,vct-international,SEA,0.82,0.88
60530,MaKo,0,1,Omen,6,13,12,0,1,0,102.42,vct-international,KR,0.32,0.43
60531,Foxy9,0,1,KAY/O,9,15,9,1,2,0,147.68,vct-international,KR,0.47,0.67
60532,Flashback,0,1,Cypher,15,12,4,1,5,0,232.68,vct-international,KR,0.79,1.01
60534,BuZz,0,1,Jett,15,18,4,4,2,0,257.68,vct-international,KR,0.79,0.59
60541,Oxy,0,1,Yoru,11,17,5,3,5,1,166.4,vct-international,NA,0.55,0.65
60544,Xeppaa,0,1,Raze,14,17,5,1,1,0,233.35,vct-international,NA,0.7,0.71
60546,Marved,1,0,Omen,16,15,10,3,1,0,229.4,vct-international,NA,0.8,0.56
60551,Oxy,1,0,Raze,24,20,2,6,5,0,301.78,vct-international,NA,1.04,1.78
60554,Xeppaa,1,0,Fade,18,18,10,2,2,1,215.0,vct-international,NA,0.78,0.69
60565,qck,1,0,Phoenix,17,12,1,4,1,0,247.83,vct-international,BR,0.94,0.94
60566,cauanzin,1,0,Breach,17,12,8,1,3,0,244.39,vct-international,BR,0.94,1.05
60567,Saadhak,1,0,Sova,18,7,7,1,1,0,288.89,vct-international,BR,1.0,1.56
60568,Less,1,0,Viper,12,9,7,2,2,0,207.33,vct-international,BR,0.67,0.67
60569,tuyz,1,0,Omen,13,8,7,2,1,0,188.83,vct-international,BR,0.72,0.53
